Examinee id    Item id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
300,2,0,2,2,2,0,0,0,0,2,0,0,0,2,0,2,2,1,1,0,0,0,2,1,2,0,0,2,0,0,1,2,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,2,0,2,2,0,0,2,2,2,2,2,2,1,2,0,2,2,0,1,0,1,2,2,1,2,1,1,0,2,0,1,0,2,2
301,2,2,0,2,0,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,0,2,0,2,0,0,2,0,0,0,2,2,2,1,2,0,0,2,1,2,2,2,0,1,1,1,0,2,2,2,0,2,2,2,0,1,2,1,2,2,0,2,2,1,1,1
302,1,0,0,0,0,2,2,0,2,2,2,0,0,0,2,2,0,1,0,0,0,2,0,1,2,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,2,2,2,2,2,0,2,0,1,2,2,2,2,2,0,0,0,2,2,2,1,1,0,0,1,2,1,0,1,2,2,2,1,0,1,2,2
303,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,2,2,2,0,2,0,0,2,2,0,0,2,0,2,1,2,0,0,2,1,1,1,2,2,2,1,0,2,0,0,1,1,1,2,2,1,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,2
304,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,1,2,2,2,0,0,2,2,2,0,1,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,2,2,1,0,0,2,1,2,1,1,1,0,2,2,2,0,2,2,0,1,2,2,2,2,2,0,2,1,1,0,2,2,1,0,2,2,1,2,0,0,2
305,2,0,2,0,2,0,1,2,0,2,2,1,0,2,2,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,2,0,2,2,0,1,2,0,2,2,2,2,1,2,2,0,2,0,2,2,0,2,1,2,2,2,2,2,0,2,2,2,1,0,0,1,2,2,1,0,0,2,2,1
306,0,2,2,2,2,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,2,2,0,2,0,0,1,2,2,0,2,0,0,0,0,0,2,2,0,0,1,1,1,2,2,0,1,1,1,0,0,1,1,2,1,0,2,0,0,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,0,0,0,2,0
307,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,0,2,0,2,2,0,2,2,2,0,0,2,0,0,0,2,2,0,2,2,0,2,0,2,2,0,0,0,2,1,0,0,2,0,0,1,1,2,2,1,2,2,0,1,2,1,1,2,1,0,2,0,1,2,0,2,1,1,2,0,0,2,2,2,1,1,2,1
308,1,0,0,1,0,2,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,1,0,2,0,2,2,0,1,1,2,2,2,2,1,0,2,2,2,2,2,1,0,2,2,0,2,1,1,0,2,2,1,0,0,2
309,0,0,0,0,2,0,0,2,1,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,2,2,0,2,2,2,0,0,2,0,0,0,1,0,2,2,2,2,2,2,2,2,1,0,2,2,0,1,1,0,1,1,1,1,1,2,2,0,0,0,1,1,1,0,2,1,2,1,0,0,0,2,1,1,2,1,1
310,0,2,1,0,2,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,1,2,0,1,2,0,0,1,0,2,0,2,0,0,0,0,2,0,2,1,0,1,0,1,0,2,0,0,0,0,1,0,2,2,2,1,2,2,2,0,2,2,1,2,0,2,2,2,1,0,2,2,2,2,1,2,2,0,0,1,0,0,0,2,1,0,1,1,2,1
311,2,0,2,2,0,1,0,0,0,0,0,0,0,2,2,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,2,0,1,2,0,2,2,2,1,1,0,1,0,1,0,2,0,2,0,2,2,0,2,2,2,1,2,2,2,2,2,2,0,1,0,2,1,1,2,1,2,0,2,0,2,2,2
312,0,2,0,2,2,1,2,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,1,2,2,0,0,2,1,0,0,0,2,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,0,1,2,2,2,2,1,2,2,2,2,1,2,0,2,1,1,2,2,0,2,2,2,0,1,0,0,2,0,2,2,2,1,2,0
313,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,1,2,2,0,2,0,0,1,0,2,0,1,0,2,2,0,0,2,1,0,2,2,2,0,1,2,2,2,1,1,2,2,2,0,2,2,0,2,2,2,0,2,2,1,0,0,2,2,1,2,0,0,0,2,2,2,2,2,2,0,2,1
314,0,2,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,2,0,0,2,0,2,0,2,2,1,2,2,0,2,0,0,0,0,0,1,0,0,2,2,0,0,2,0,2,2,1,2,0,0,0,2,2,2,2,2,1,2,1,1,2,2,0,0,2,1,2,2,1,0,1,2,2,2,2,1,1,1,1,0
315,2,2,2,0,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,1,2,0,2,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,2,2,2,2,0,2,2,0,2,2,1,2,0,0,2,0,2,0,2,2,1,2,2,1,2,1,2,1,0,1,1,0,1,0
316,2,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,1,2,0,2,2,0,2,0,2,0,0,0,2,1,1,0,0,0,2,0,0,2,2,0,0,0,2,2,1,1,2,0,2,1,2,2,1,1,2,2,1,2,0,1,0,0,1,2,2,0,0,2,0,1,2,1,1,0,2,2,2,2,2,1,0,2,0
317,0,0,2,0,2,0,0,0,2,2,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,1,2,0,0,2,2,1,2,2,2,1,0,0,2,0,2,2,2,1,2,0,1,0,2,2,1,0,2,2,0,2,1,2,2,2,2,0,1,0,2,2,1,1,0,2
318,0,0,0,2,1,0,0,2,0,0,2,0,0,2,0,1,0,0,2,1,0,2,2,0,0,2,0,0,2,2,1,0,0,0,2,0,2,0,0,0,2,2,0,2,2,0,0,0,0,0,1,1,1,0,1,1,2,2,2,0,1,1,2,2,0,2,2,2,1,0,1,2,2,2,2,0,0,0,2,1,1,2,2,0,1,0,2,1,2,0
319,2,0,0,2,1,0,0,0,1,2,0,0,0,2,0,2,2,0,0,0,2,2,0,2,0,2,0,2,2,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,2,2,1,0,0,0,2,2,1,2,1,0,0,1,2,1,2,2,1,2,2,2,1,0,0,2,1,2,1,2,2,1,1,2,2
320,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,0,2,0,2,0,1,2,0,0,2,0,2,1,2,2,0,1,2,2,0,2,2,0,2,1,2,0,2,2,1,2,1,2,2,0,1,2,1,2,0,1,2,0,0,2,0,2,0,2,2,1
321,2,0,0,0,2,1,0,2,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,2,1,0,2,2,2,2,0,0,2,2,2,1,1,0,0,2,2,2,2,2,0,2,0,0,2,2,2,2,1,1,2,1,2,1,2,2,0,2,0,0,1,1,2,2,1,2,2,1,0,0
322,1,0,1,2,0,0,2,0,0,0,0,2,0,0,0,2,2,1,2,1,0,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,2,0,2,2,1,2,2,0,2,2,2,2,2,2,1,1,2,0,0,2,0,1,0,0,2,2,2,1,1,1,0,2,0,1,1,2,2
323,0,2,1,2,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,1,2,0,0,0,0,2,1,2,0,0,0,0,2,0,0,1,2,0,1,0,0,0,2,0,0,2,2,0,2,0,1,1,1,0,0,0,0,2,2,0,2,2,2,2,2,1,2,1,2,2,1,1,2,1,0,1,2,2,0,1,0,1,2,2,1,0,1,0,2,1
324,2,2,0,0,2,0,2,0,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,1,0,1,0,2,2,0,0,0,0,2,0,0,0,2,2,2,2,2,2,1,1,0,2,2,2,1,0,0,2,2,0,2,1,0,2,1,2,2,2,2,2,2,2,0,2,2,1,1,0,0,1,0,2,0
325,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,1,1,2,2,0,1,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,1,2,1,1,0,2,1,2,2,2,2,1,1,0,2,0,0,2,2,1,0,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,1,0,0,2,1,0,1,1,1
326,1,2,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,2,0,2,1,2,0,1,0,2,0,1,2,0,0,2,1,2,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0,2,1,0,2,0,2,2,0,1,0,2,2
327,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,2,0,2,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,0,1,1,0,2,1,0,0,2,2,0,0,2,1,1,1,2,0,1,1,1,1,2,2,2,1,0,1,1,1,1,2,0,2,0
328,0,0,0,2,0,1,0,0,2,2,0,2,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,1,2,0,0,0,0,2,2,0,0,2,0,0,2,1,2,2,0,2,2,2,0,2,1,2,2,2,0,0,2,1,2,1,2,1,1,0,0,1,2,2,0,2,1,2,2,2,2,1,2,0,2,0,2,0,1,1
329,0,0,0,0,2,1,0,2,2,0,1,0,0,0,2,0,2,0,2,0,2,2,2,2,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,1,0,0,2,2,0,2,0,2,0,2,2,2,2,1,2,2,0,1,0,2,2,0,2,0,1,2,1,1,2,1,2,2,1,2,2,2,0,1
330,0,2,0,0,0,2,2,1,0,2,2,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,2,2,2,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,2,2,0,1,2,2,0,0,0,2,2,2,0,2,1,2,1,0,2,2,1,2,2,1,1,2,2,1,1,1,2,2,0,0,0,2
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,0,0,2,1,0,0,2,0,2,1,2,2,0,2,0,2,1,1,0,2,2,2,2,0,2,2,2,2,1,2,2
332,0,0,0,0,0,2,2,2,2,0,1,0,0,0,2,2,1,0,0,0,2,2,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,2,0,2,2,2,2,0,2,1,2,0,1,1,1,1,1,2,2,2,2,2,0,2,1,1,2,2,0,2,2,0,1,0,0,1
333,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,2,1,2,0,1,0,0,0,1,0,1,0,2,2,2,0,1,0,1,2,2,0,2,1,1,2,0,2,1,0,2,2,2,2,1,2,0,2,2,2,1,2,0,2,2,1,1,1,2,0,2,0,2,0,0,1
334,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,2,0,1,0,0,2,0,2,2,0,2,2,0,0,0,2,2,1,0,1,2,0,0,0,0,2,0,0,0,2,2,0,2,1,2,2,1,2,0,0,0,2,0,2,1,1,0,0,2,2,2,1,2,2,0,2,2,2,1,0,2,2,2,2,0,1,1,2,1
335,0,2,2,0,0,0,0,0,0,2,2,0,2,2,0,0,0,1,2,2,2,0,0,0,2,2,0,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,0,2,2,0,0,1,0,0,2,1,0,2,0,0,0,1,0,2,2,1,2,2,1,0,2,2,1,2,0,2,1,2,0,1,2,2,0,2,2,2,1,2,1,1,1,1,2,0
336,0,0,1,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1,2,0,0,2,0,0,1,2,0,2,0,1,0,0,2,2,0,0,0,0,2,2,2,0,2,2,2,2,0,2,1,2,1,1,2,2,1,2,2,1,0,2,1,0,1,2,0,2,2,2,0,2,1,2,0,0,0,1,1,2,0
337,2,2,2,0,0,2,2,2,0,0,1,1,2,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,2,2,0,2,2,2,1,2,2,1,2,1,2,0,0,2,0,2,2,2,2,2,2,2,0,0,2,1,2,1,0,1,0,2,0,1,2,1
338,0,2,1,0,0,0,0,2,2,0,0,0,0,0,2,2,0,2,0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,0,1,2,1,0,1,2,2,0,0,2,2,2,0,2,2,2,0,0,2,1,2,2,2,0,1,2,2,0,1,2,2,0,1,1,2,1,2,1,2,2,0,2,2
339,0,2,0,0,0,2,2,0,0,2,0,0,0,1,2,0,2,1,0,2,0,2,0,2,2,2,0,0,0,0,0,2,0,2,1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,1,2,0,2,2,1,0,0,2,0,1,1,2,2,2,2,0,2,1,1,1,2,1,1,0,0,1,0,1,2,1,2,2,0,1,1,1,1,0
340,0,2,0,0,0,2,2,0,0,0,2,0,0,0,2,2,0,0,0,2,0,2,2,1,0,0,0,2,0,2,1,0,2,1,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,1,0,2,1,2,2,2,0,2,2,2,2,0,1,2,2,2,1,0,2,2,0,2,0,1,1,2,2,2,2,1,2,2,2
341,0,2,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,2,0,2,2,2,0,2,1,2,2,2,2,0,1,2,0,2,1,2,2,2,2,1,2,0,2,1,1,0,1,1,2,1,0,0,1,1,2,2,2,0,0,1,2,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,0,1,1,0,2,0,0,2,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,0
343,2,0,2,2,0,0,0,0,2,0,0,0,1,2,2,2,2,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,2,0,1,0,2,2,1,1,2,0,0,0,2,2,2,2,0,0,0,2,2,1,2,1,1,2,2,2,1,1,1,0,1,2,1,0,2,0,2,2,2,1,1,0,1
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,1,2,2,2,2,2,0,2,0,2,1,2,2,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,1,2,2
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,2,2,2,0,2,0,2,2,0,2,2,2,1,0,2,2,0,2,2,2,0,2,0,2,2,2,2,1,0,2,2,2,2
346,0,2,0,2,0,0,2,2,2,2,0,2,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,2,1,0,2,2,0,0,0,1,2,2,0,0,0,0,2,0,2,0,0,0,0,0,2,2,1,0,2,2,2,2,2,2,2,0,2,2,1,2,0,2,1,0,0,2,2,0,2,0,2,2,0,1,2,1,2,2,0,2,1,1,0,2
347,2,0,2,2,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,2,2,2,2,1,0,0,2,0,2,2,0,2,0,0,0,0,1,2,1,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,1,2,2,2,2,0,0,0,2,0,2,1,2,1,2,2,2,0,2,1,1,2
348,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,2,1,2,0,2,2,0,0,2,0,0,2,0,1,2,0,1,0,2,2,0,2,0,0,0,2,0,0,1,1,2,2,0,1,2,2,0,0,2,0,1,1,2,2,0,1,1,1,2,0,2,2,2,2,1,0,1,0,2,0,2,1,1,0,2,1,2,2
349,0,0,2,0,0,0,0,0,2,0,2,0,1,2,2,0,2,0,0,2,1,2,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,2,0,0,0,1,2,0,1,0,2,0,2,1,1,1,2,0,2,1,1,2,0,2,2,1,1,2,2,1,2,2,2,2,2,0,2,0,0,2,2,2,0,0,1,2,0,2
350,0,2,0,0,0,0,2,2,0,0,1,2,1,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,2,1,2,0,0,2,1,1,0,0,2,0,2,2,2,0,2,2,0,0,2,2,2,1,2,2,1,2,2,1,1,0,1,1,0,2,1,1,1,1
351,2,0,2,0,2,0,2,1,0,2,0,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,2,1,0,0,2,1,0,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,0,0,2,2,2,1,2,2,1,0,1,0,0,0,2,2,0,2,2,0,2,0
352,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,2,2,2,0,2,0,2,2,0,2,2,0,1,1,2,0,1,2,2,1,2,0,0,2,1,2,2,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2,0,1,1,1,0
353,2,0,0,0,0,2,2,0,2,2,2,2,0,2,2,2,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,2,1,2,2,2,2,2,1,0,2,2,1,0,0,2,1,2,1,1,0,1,1,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,1,0,1
354,2,0,0,2,2,1,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,1,2,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,2,0,1,0,1,1,2,1,2,1,0,1,1,2,2,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,2,0,2,1,0,1,1
355,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,2,2,0,1,0,2,0,2,1,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2,2,0,2,1,0,0,2,2,0,2,2,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,2,0,0,2,1,2,0,1,1,2,1,1,2,1,1,1,2,2,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0
357,0,2,2,2,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,1,2,0,0,2,2,2,0,0,0,0,0,0,2,1,2,1,1,1,0,1,1,2,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,0,1,1,0,1,1,1,1,0,2
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,0,0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,0,2,1
359,0,2,1,0,0,0,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2,0,0,2,2,0,2,2,1,2,0,2,2,1,0,0,2,1,2,2,2,2,2,2,1,2,2,0,2,1,2,2,0,2,1,0,1,2,0,0,2,2,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,1,0,2,2,0,2,2,1,2,2,1,0,2,2,2,2,2,1,0,2,1,0,1,0,1,0,2,2,2,1,2,2
361,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,2,2,0,1,0,1,1,0,0,2,0,2,2,1,0,0,0,2,0,0,1,0,2,1,0,1,2,1,2,0,2,1,0,1,2,2,0,2,0,2,2,2,2,0,1,0,2,2,2,2,0,2,2,1,0,0,1,1,2,2,0,1,2,1,1,2
362,0,2,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,2,0,2,1,1,2,2,2,2,0,2,1,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,0,2,1,2,0,2,2,0,1,2,1,2,2,2,0,2,1,0,1,0,2,2,2,2,2,0,1,2,2,2,0,2
363,2,0,2,2,0,2,2,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,1,1,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,2,2,2,1,0,2,2,0,0,1,0,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,2,2,0,0,0,2,2,0,2,2,1,0,0,1,1,2,1,1,0,0,0,1,2,2,1,0,2,2,2,2,2,1,2,1,1,0,1,0,1,1,1,2,2,1,1,0,2,1,2,0,0,2,2,0,2
366,0,0,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,2,0,0,2,1,2,2,0,1,2,0,0,0,2,1,2,0,1,2,1,2,2,2,2,1,2,2,2,0,0,2,2,2,2,2,0,2,0,2,2,0,2,2,2,0,2,1,2,2,2,1,0,2,1,2,0,0,0
367,2,2,0,0,2,2,2,0,0,2,2,0,2,0,0,0,0,0,1,2,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,2,0,0,2,2,1,0,2,1,1,0,2,2,2,1,1,1,2,2,2,2,0,2,0,2,2,0,0,2,2,2,0,1,1,1,2,1,0,1,1,0,0,0,2,1,2,2,2
369,1,0,1,0,0,0,2,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,1,0,2,0,2,1,1,0,1,0,0,0,1,1,0,2,2,1,1,0,1,0,2,0,2,2,0,1,2,0,2,1,1,0,1,2,0,2,0,1,2,2,2,2,0,2,2,1,2,2,2,2,1,2,2,0
370,0,2,0,0,1,0,0,0,2,1,2,2,0,1,2,0,2,0,2,0,0,1,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,2,1,0,0,0,2,0,1,1,1,1,2,1,1,1,2,1,0,1,1,1,0,2,0,1,0,0,1,1,1,0,2,2,1,1,1,1,2,0,2,1,2,1,0,0,0,2
371,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,0,2,0,0,2,0,2,2,2,1,1,2,2,2,0,0,2,2,0,2,0,2,1,1,1,0,2,2,0,2,2,2,1,2,2,0,2,2,2,2,2,0,2,0,2
372,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,1,2,0,1,0,0,2,0,0,1,0,1,2,1,1,1,0,0,2,2,0,2,1,2,1,2,2,1,2,0,0,1,2,2,2,2,2,0,1,2,2,0,2,0,2,2,0,2,0,2,2,2,1,0,2,2,1
373,0,2,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,2,0,1,0,0,0,0,1,1,2,0,2,0,2,0,0,0,0,0,2,2,2,2,0,1,0,2,1,0,2,1,1,2,0,1,1,1,0,2,2,1,2,0,1,1,2,1,2,2,2,0,2,1,1,2,0,1,1,1,1,0,2,0
374,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,2,1,2,2,0,2,2,0,1,0,0,0,2,2,0,2,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
